id,cur_pos,cur_vel,error,goal_pos,target
2538,0.4019470047,-0.0011094338,-0.0019470047,0.4,-0.1836061316
2539,0.4019354799,-0.0011873932,-0.0019354799,0.4,-0.1816740578
2540,0.4019231867,-0.0012633023,-0.0019231867,0.4,-0.179685649
2541,0.4019101458,-0.0013371629,-0.0019101458,0.4,-0.177642947
2542,0.4018963776,-0.0014089511,-0.0018963776,0.4,-0.1755482474
2543,0.4018819029,-0.0014786641,-0.0018819029,0.4,-0.1734036529
2544,0.4018667426,-0.0015462957,-0.0018667426,0.4,-0.1712113013
2545,0.4018509173,-0.0016118552,-0.0018509173,0.4,-0.1689731806
2546,0.4018344479,-0.0016753367,-0.0018344479,0.4,-0.166691424
2547,0.4018173551,-0.0017367485,-0.0018173551,0.4,-0.1643680231
2548,0.4017996595,-0.0017960972,-0.0017996595,0.4,-0.1620049741
2549,0.4017813816,-0.0018534004,-0.0017813816,0.4,-0.1596041589
2550,0.401762542,-0.0019086665,-0.001762542,0.4,-0.1571675339
2551,0.4017431608,-0.0019619019,-0.0017431608,0.4,-0.154697057
2552,0.4017232582,-0.0020131591,-0.0017232582,0.4,-0.1521942263
2553,0.401702854,-0.0020624284,-0.001702854,0.4,-0.1496611138
2554,0.4016819679,-0.002109741,-0.0016819679,0.4,-0.1470993763
2555,0.4016606192,-0.0021551154,-0.0016606192,0.4,-0.14451077
2556,0.4016388273,-0.0021986021,-0.0016388273,0.4,-0.1418967129
2557,0.4016166109,-0.0022402086,-0.0016166109,0.4,-0.1392590093
2558,0.4015939887,-0.0022799712,-0.0015939887,0.4,-0.1365991539
2559,0.4015709787,-0.0023179178,-0.0015709787,0.4,-0.1339186933
2560,0.4015475991,-0.002354097,-0.0015475991,0.4,-0.1312189393
2561,0.4015238673,-0.0023885299,-0.0015238673,0.4,-0.128501433
2562,0.4014998006,-0.0024212563,-0.0014998006,0.4,-0.1257675002
2563,0.4014754159,-0.0024523106,-0.0014754159,0.4,-0.1230184824
2564,0.4014507296,-0.0024817404,-0.0014507296,0.4,-0.1202555539
2565,0.4014257578,-0.0025095758,-0.0014257578,0.4,-0.1174800197
2566,0.4014005162,-0.0025358589,-0.0014005162,0.4,-0.1146930305
2567,0.4013750201,-0.0025606281,-0.0013750201,0.4,-0.1118957319
2568,0.4013492845,-0.0025839302,-0.0013492845,0.4,-0.1090891471
2569,0.4013233237,-0.0026058005,-0.0013233237,0.4,-0.1062743683
2570,0.4012971519,-0.0026262704,-0.0012971519,0.4,-0.1034524863
2571,0.4012707828,-0.0026454149,-0.0012707828,0.4,-0.1006241304
2572,0.4012442295,-0.0026632447,-0.0012442295,0.4,-0.097790505
2573,0.4012175049,-0.0026798092,-0.0012175049,0.4,-0.0949524023
2574,0.4011906215,-0.0026951427,-0.0011906215,0.4,-0.0921107186
2575,0.4011635911,-0.0027093095,-0.0011635911,0.4,-0.0892660188
2576,0.4011364255,-0.0027223288,-0.0011364255,0.4,-0.0864192627
2577,0.4011091358,-0.0027342467,-0.0011091358,0.4,-0.0835711111
2578,0.4010817327,-0.0027450984,-0.0010817327,0.4,-0.0807222884
2579,0.4010542268,-0.0027549381,-0.0010542268,0.4,-0.0778732978
2580,0.4010266279,-0.0027637905,-0.0010266279,0.4,-0.0750248873
2581,0.4009989458,-0.0027716971,-0.0009989458,0.4,-0.0721776057
2582,0.4009711896,-0.002778692,-0.0009711896,0.4,-0.0693320358
2583,0.4009433682,-0.002784821,-0.0009433682,0.4,-0.0664886123
2584,0.4009154902,-0.0027901103,-0.0009154902,0.4,-0.0636479207
2585,0.4008875638,-0.0027945967,-0.0008875638,0.4,-0.0608104144
2586,0.4008595968,-0.0027983114,-0.0008595968,0.4,-0.0579765635
2587,0.4008315967,-0.0028012927,-0.0008315967,0.4,-0.0551467396
2588,0.4008035707,-0.0028035659,-0.0008035707,0.4,-0.0523214077
2589,0.4007755256,-0.0028051507,-0.0007755256,0.4,-0.0495010563
2590,0.4007474683,-0.0028061093,-0.0007474683,0.4,-0.0466857382
2591,0.4007194049,-0.0028064383,-0.0007194049,0.4,-0.0438761081
2592,0.4006913415,-0.0028061716,-0.0006913415,0.4,-0.041072435
2593,0.4006632839,-0.0028053271,-0.0006632839,0.4,-0.0382751197
2594,0.4006352377,-0.0028039516,-0.0006352377,0.4,-0.0354842591
2595,0.4006072083,-0.0028020456,-0.0006072083,0.4,-0.0327003733
2596,0.4005792007,-0.0027996357,-0.0005792007,0.4,-0.0299237116
2597,0.4005512198,-0.0027967368,-0.0005512198,0.4,-0.0271546153
2598,0.4005232705,-0.002793382,-0.0005232705,0.4,-0.0243932327
2599,0.4004953573,-0.0027895743,-0.0004953573,0.4,-0.0216399856
2600,0.4004674845,-0.0027853327,-0.0004674845,0.4,-0.0188951249
2601,0.4004396565,-0.0027806684,-0.0004396565,0.4,-0.0161589635
2602,0.4004118773,-0.0027756037,-0.0004118773,0.4,-0.0134316941
2603,0.400384151,-0.0027701412,-0.000384151,0.4,-0.0107136883
2604,0.4003564814,-0.0027642932,-0.0003564814,0.4,-0.008005212
2605,0.4003288724,-0.0027580667,-0.0003288724,0.4,-0.0053065756
2606,0.4003013277,-0.0027514754,-0.0003013277,0.4,-0.0026180168
2607,0.4002738509,-0.0027445198,-0.0002738509,0.4,6.0107384047825E-05
2608,0.4002464456,-0.002737195,-0.0002464456,0.4,0.0027273912
2609,0.4002191154,-0.0027295385,-0.0002191154,0.4,0.0053838399
2610,0.4001918639,-0.0027215219,-0.0001918639,0.4,0.008028833
2611,0.4001646944,-0.002713155,-0.0001646944,0.4,0.0106621128
2612,0.4001376104,-0.0027044311,-0.0001376104,0.4,0.013283267
2613,0.4001106156,-0.0026953731,-0.0001106156,0.4,0.0158921659
2614,0.4000837134,-0.0026859577,-8.37134118762961E-05,0.4,0.018488236
2615,0.4000569073,-0.0026761882,-5.69072739926568E-05,0.4,0.0210711547
2616,0.4000302008,-0.0026660566,-3.02007725485609E-05,0.4,0.0236404887
2617,0.4000035976,-0.0026555735,-3.59755574574905E-06,0.4,0.0261959795
2618,0.3999771012,-0.00264472,2.28987902177735E-05,0.4,0.0287370786
2619,0.3999507154,-0.0026334937,4.92845551294252E-05,0.4,0.0312633923
2620,0.399924444,-0.0026218851,0.000075556,0.4,0.0337744501
2621,0.3998982908,-0.0026098965,0.0001017092,0.4,0.0362698878
2622,0.3998722596,-0.0025975109,0.0001277404,0.4,0.0387491499
2623,0.3998463545,-0.0025847223,0.0001536455,0.4,0.0412117744
2624,0.3998205795,-0.0025715197,0.0001794205,0.4,0.0436572449
2625,0.3997949389,-0.0025578995,0.0002050611,0.4,0.0460851076
2626,0.3997694368,-0.0025438463,0.0002305632,0.4,0.0484947816
2627,0.3997440777,-0.0025293395,0.0002559223,0.4,0.0508856297
2628,0.399718866,-0.0025144022,0.000281134,0.4,0.0532574194
2629,0.3996938064,-0.0024989925,0.0003061936,0.4,0.055609288
2630,0.3996689034,-0.0024831072,0.0003310966,0.4,0.0579407309
2631,0.3996441619,-0.0024667281,0.0003558381,0.4,0.0602510865
2632,0.399619587,-0.0024498671,0.000380413,0.4,0.0625399739
2633,0.3995951834,-0.0024324912,0.0004048166,0.4,0.0648065677
2634,0.3995709565,-0.0024145947,0.0004290435,0.4,0.0670502938
2635,0.3995469115,-0.0023961616,0.0004530885,0.4,0.0692704685
2636,0.3995230537,-0.0023771957,0.0004769463,0.4,0.0714665855
2637,0.3994993887,-0.0023576719,0.0005006113,0.4,0.0736378518
2638,0.399475922,-0.0023375831,0.000524078,0.4,0.0757836337
2639,0.3994526593,-0.0023169156,0.0005473407,0.4,0.0779032256
2640,0.3994296065,-0.0022956686,0.0005703935,0.4,0.0799960349
2641,0.3994067695,-0.0022738233,0.0005932305,0.4,0.0820612844
2642,0.3993841542,-0.0022513721,0.0006158458,0.4,0.0840982987
2643,0.3993617668,-0.0022283041,0.0006382332,0.4,0.0861063564
2644,0.385671094,-6.8450012902,-1.3466397454,-0.9609686514,-66.2140284817
2645,0.3164682276,-6.9512047771,-1.2702208804,-0.9537526528,-57.510110456
2646,0.2464086294,-7.0436720226,-1.2001612822,-0.9537526528,-49.5794814098
2647,0.1756791436,-7.0902516823,-1.1294317964,-0.9537526528,-42.040738331
2648,0.1047224831,-7.0938939211,-1.0584751359,-0.9537526528,-34.9086509134
2649,0.0339514792,-7.0576143733,-0.9877041319,-0.9537526528,-28.1943460278
2650,-0.0362514422,-6.9844704794,-0.9175012106,-0.9537526528,-21.9054920046
2651,-0.105534555,-6.8775394063,-0.8404060347,-0.9459405898,62.8553464532
2652,-0.1731798364,-6.6996990237,-0.7727607533,-0.9459405898,-10.2791559887
2653,-0.2392843197,-6.5335619016,-0.70665627,-0.9459405898,-5.3300763632
2654,-0.3035910728,-6.3430781953,-0.642349517,-0.9459405898,-0.8042353378
2655,-0.3658728845,-6.1311938542,-0.5800677052,-0.9459405898,3.3051053573
2656,-0.4259316285,-5.9007845243,-0.5200089612,-0.9459405898,7.0068894339
2657,-0.4835974855,-5.6546422981,-0.4623431043,-0.9459405898,10.3120558151
2658,-0.5387280408,-5.3954637856,-0.4072125489,-0.9459405898,13.2333290872
2659,-0.5912072698,-5.1258392689,-0.3547333199,-0.9459405898,15.7850095656
2660,-0.6409444263,-4.8482442104,-0.3049961634,-0.9459405898,17.9827772328
2661,-0.6878728457,-4.5650307865,-0.2580677441,-0.9459405898,19.8434873953
2662,-0.7318642534,-4.2361415252,-0.2056730913,-0.9375373447,21.7940631589
2663,-0.7723630481,-3.9012879009,-0.1561851211,-0.9285481693,23.3943269376
2664,-0.8097833304,-3.6120682633,-0.1187648388,-0.9285481693,24.2441609454
2665,-0.8443270759,-3.3259503358,-0.0842210934,-0.9285481693,24.837358318
2666,-0.8760343683,-3.0445608055,-0.0525138009,-0.9285481693,25.1941943467
2667,-0.9049607581,-2.7693808065,-0.0235874112,-0.9285481693,25.3350354265
2668,-0.9309829239,-2.4533019987,0.0120042424,-0.9189786815,25.7334155221
2669,-0.9540771245,-2.1931536909,0.035098443,-0.9189786815,25.4413546858
2670,-0.974624921,-1.9431635934,0.0556462395,-0.9189786815,24.9962355958
2671,-0.9927329182,-1.7042242507,0.0737542367,-0.9189786815,24.4176441652
2672,-1.0085158969,-1.4770925993,0.0895372154,-0.9189786815,23.7246278401
2673,-1.02209891,-1.2641228738,0.1031202285,-0.9189786815,22.953234224
2674,-1.0336950944,-1.0785197235,0.114716413,-0.9189786815,22.2568233816
2675,-1.0435927321,-0.9212410581,0.1246140507,-0.9189786815,21.6738025292
2676,-1.0520635645,-0.7901821209,0.133084883,-0.9189786815,21.2102981947
2677,-1.059357868,-0.6831675568,0.1403791865,-0.9189786815,20.8695844626
2678,-1.0655512042,-0.547040478,0.1567163423,-0.9088348619,21.1420312855
2679,-1.0703217863,-0.4273990026,0.1721987361,-0.8981230502,21.4938577217
2680,-1.0742894537,-0.372641869,0.1761664035,-0.8981230502,21.3430540024
2681,-1.0777434787,-0.3240195665,0.1796204285,-0.8981230502,21.2022342429
2682,-1.080743915,-0.2812928897,0.1826208648,-0.8981230502,21.0750117784
2683,-1.0833482896,-0.2441985987,0.1852252394,-0.8981230502,20.9645068934
2684,-1.0854412252,-0.155555902,0.1985912844,-0.8868499408,21.4146855933
2685,-1.0868371778,-0.1273379516,0.1999872371,-0.8868499408,21.2721017513
2686,-1.0879796664,-0.1042892774,0.2011297256,-0.8868499408,21.1558641731
2687,-1.0889184688,-0.0860601837,0.202068528,-0.8868499408,21.0674537219
2688,-1.0896998143,-0.0722920081,0.2028498736,-0.8868499408,21.0079067006
2689,-1.0903663103,-0.0626201131,0.2035163696,-0.8868499408,20.9778374783
2690,-1.0909568985,-0.0566767755,0.2041069577,-0.8868499408,20.9774630015
2691,-1.0915068388,-0.0540938503,0.2046568981,-0.8868499408,21.0066278346
2692,-1.0920477195,-0.0545052953,0.2051977787,-0.8868499408,21.0648303736
2693,-1.0926074905,-0.0575494598,0.2057575498,-0.8868499408,21.1512491244
2694,-1.0932105199,-0.0628712549,0.2063605791,-0.8868499408,21.2647700019
2695,-1.0938776699,-0.0701240867,0.2070277291,-0.8868499408,21.4040133006
2696,-1.0938366583,0.0443790332,0.2311883017,-0.8626483566,22.6750401239
2697,-1.0934306728,0.0371968076,0.2307823162,-0.8626483566,22.7062637644
2698,-1.0931071405,0.028134855,0.2304587839,-0.8626483566,22.7645299894
2699,-1.0928829329,0.0175413665,0.2302345763,-0.8626483566,22.8480440512
2700,-1.0927715134,0.0057509276,0.2301231568,-0.8626483566,22.9548064331
2701,-1.0927830808,-0.0069168481,0.2301347242,-0.8626483566,23.0826408768
2702,-1.0929247254,-0.0201584449,0.2302763688,-0.8626483566,23.2292212585
2703,-1.0932005957,-0.0336874529,0.2305522392,-0.8626483566,23.3920983322
2704,-1.093612074,-0.047235356,0.2309637174,-0.8626483566,23.5687251602
2705,-1.0941579587,-0.0605521675,0.2315096021,-0.8626483566,23.7564817269
2706,-1.0948346527,-0.0734069022,0.2321862961,-0.8626483566,23.952698467
2707,-1.0956363551,-0.0855878966,0.2459013481,-0.8497350071,154.5795089927
2708,-1.0958988834,-0.0304555211,0.2461638764,-0.8497350071,24.9209427963
2709,-1.0962528411,-0.0393442755,0.246517834,-0.8497350071,25.045226102
2710,-1.0966919218,-0.0475229476,0.2469569147,-0.8497350071,25.1709208915
2711,-1.0972081198,-0.0548297208,0.2474731128,-0.8497350071,25.2956084302
2712,-1.0977919103,-0.0611207642,0.2615013096,-0.8362906008,161.2054011345
2713,-1.0974675409,0.0736166304,0.2751440008,-0.8223235401,26.7782338156
2714,-1.0967350114,0.0729900081,0.2744114712,-0.8223235401,26.7112470769
2715,-1.0960072045,0.0726650398,0.2736836644,-0.8223235401,26.6417160624
2716,-1.0952803606,0.072774742,0.2729568204,-0.8223235401,26.5679346391
2717,-1.0945494669,0.0734381013,0.2722259268,-0.8223235401,26.4882116722
2718,-1.0938083977,0.0747601522,0.2859658437,-0.807842554,172.6588439172
2719,-1.0923140007,0.1513460068,0.2844714467,-0.807842554,26.9336846022
2720,-1.0907762862,0.1558019316,0.2829337322,-0.807842554,26.7353539074
2721,-1.0891921497,0.1606098483,0.2813495957,-0.807842554,26.5288610856
2722,-1.0875576059,0.1658526293,0.2797150519,-0.807842554,26.312978898
2723,-1.0858679036,0.1716017858,0.2780253495,-0.807842554,26.0865171089
2724,-1.0841176379,0.177917687,0.2762750839,-0.807842554,25.8483315392
2725,-1.0823008603,0.1848498389,0.2744583062,-0.807842554,25.5973322722
2726,-1.0801849912,0.2680724326,0.2873282986,-0.7928566926,26.0521056173
2727,-1.0774477442,0.2783641997,0.2845910516,-0.7928566926,25.6754632793
2728,-1.0746069438,0.28877832,0.2817502512,-0.7928566926,25.2872420782
2729,-1.0716611335,0.2993560025,0.2788044409,-0.7928566926,24.8868842715
2730,-1.0686084861,0.3101309849,0.2757517935,-0.7928566926,24.4738697598
2731,-1.0653692332,0.3987737173,0.2879939116,-0.7773753216,24.8116543898
2732,-1.0609042907,0.4932964275,0.2994961744,-0.7614081163,25.0166537609
2733,-1.0558873281,0.5084251384,0.2944792118,-0.7614081163,24.3636705032
2734,-1.0507242185,0.5226296451,0.2893161023,-0.7614081163,23.7053146092
2735,-1.0454238301,0.5359774819,0.2840157139,-0.7614081163,23.0417975358
2736,-1.0399943736,0.5485328604,0.2785862573,-0.7614081163,22.3732982364
2737,-1.03402852,0.6438424809,0.2890634643,-0.7449650557,22.4679230779
2738,-1.0275162337,0.6570778784,0.282551178,-0.7449650557,21.6843406572
2739,-1.0208785512,0.6690610207,0.2759134955,-0.7449650557,20.9007411755
2740,-1.0141275318,0.6798757826,0.2691624761,-0.7449650557,20.1174918022
2741,-1.0071896079,0.7744058265,0.2791331917,-0.7280564162,20.1692634072
2742,-0.9993829579,0.7855390605,0.2713265417,-0.7280564162,19.2772662963
2743,-0.9914738451,0.7950758132,0.2634174289,-0.7280564162,18.3909877157
2744,-0.9834654773,0.8065945969,0.2554090612,-0.7280564162,17.4749633392
2745,-0.9753044508,0.8248219939,0.2472480346,-0.7280564162,16.4765869585
2746,-0.9666671925,0.9360167845,0.2559744274,-0.7106927651,16.2372789917
2747,-0.9571506237,0.9650074148,0.2464578586,-0.7106927651,14.9957160908
2748,-0.9473255454,0.9972500742,0.2366327803,-0.7106927651,13.6907819502
2749,-0.9371641558,1.0318920101,0.2264713907,-0.7106927651,12.3282239004
2750,-0.9266469796,1.0681179249,0.2159542145,-0.7106927651,10.9142473896
2751,-0.9157624615,1.1051556853,0.2050696963,-0.7106927651,9.4554182065
2752,-0.9045065077,1.1422809705,0.1938137426,-0.7106927651,7.9585701934
2753,-0.8928819876,1.178820921,0.1821892224,-0.7106927651,6.4307188561
2754,-0.8808982026,1.2141568573,0.1702054375,-0.7106927651,4.8789811497
2755,-0.868123196,1.3372559898,0.1752382417,-0.6928849542,4.1512708743
2756,-0.8545753669,1.3686578275,0.1616904127,-0.6928849542,2.4824696813
2757,-0.8407313041,1.3967746628,0.1478463498,-0.6928849542,0.8168950943
2758,-0.8266256414,1.4212900953,0.1337406872,-0.6928849542,-0.8388254974
2759,-0.8120212449,1.5335490727,0.1373771321,-0.6746441128,-1.5977703029
2760,-0.7965893799,1.5503523296,0.1219452671,-0.6746441128,-3.3089894415
2761,-0.7810160411,1.5623173758,0.1063719283,-0.6746441128,-4.9859739081
2762,-0.7653498726,1.5694027038,0.0907057599,-0.6746441128,-6.6234441936
2763,-0.7496404268,1.5712856696,0.074996314,-0.6746441128,-8.2132186394
2764,-0.7334785457,1.6610062853,0.0774969049,-0.6559816407,-8.8603654454
2765,-0.7169145537,1.6515330192,0.0609329129,-0.6559816407,-10.4220322493
2766,-0.7004846118,1.6349847237,0.044502971,-0.6559816407,-11.8995437813
2767,-0.6842567527,1.6118567384,0.0282751119,-0.6559816407,-13.2910501615
2768,-0.6682940173,1.5826508491,0.0123123766,-0.6559816407,-14.5952651459
2769,-0.6511926615,1.744905986,0.0337539467,-0.6174387148,-14.0736589295
2770,-0.6339327159,1.7095753574,0.0164940011,-0.6174387148,-15.4463475747
2771,-0.6170596956,1.6682189724,-0.0003790192,-0.6174387148,-16.7200861429
2772,-0.6006306803,1.6214139981,-0.0168080344,-0.6174387148,-17.894938322
2773,-0.5846970075,1.5697317321,-0.0327417072,-0.6174387148,-18.971483339
2774,-0.5693043482,1.5137346009,-0.0282780007,-0.5975823489,180.5985166949
2775,-0.5534835279,1.5561475404,-0.044098821,-0.5975823489,-19.9713532033
2776,-0.5382536873,1.495292084,-0.0593286616,-0.5975823489,-20.8857830861
2777,-0.5236518261,1.430987678,-0.0739305228,-0.5975823489,-21.702925527
2778,-0.509709428,1.363778103,-0.0878729209,-0.5975823489,-22.4250699459
2779,-0.4964526423,1.2941880903,-0.1011297066,-0.5975823489,-23.0548487407
2780,-0.4839024846,1.2227213847,-0.1136798643,-0.5975823489,-23.5951977787
2781,-0.4720750566,1.1498590962,-0.1255072923,-0.5975823489,-24.0493180012
2782,-0.46098178,1.0760582786,-0.136600569,-0.5975823489,-24.4206377794
2783,-0.4501191709,1.1044637144,-0.1272333427,-0.5773525135,-23.7679695533
2784,-0.4394690827,1.0326223965,-0.1378834308,-0.5773525135,-24.1145654425
2785,-0.4295404811,0.9602833246,-0.1478120325,-0.5773525135,-24.3840351185
2786,-0.4203361534,0.8878408384,-0.1570163602,-0.5773525135,-24.5800432334
2787,-0.4116482158,0.9192642201,-0.1451136359,-0.5567618517,-23.7040046513
2788,-0.4028334496,0.8505516766,-0.1539284021,-0.5567618517,-23.898356014
2789,-0.3947054317,0.7819592324,-0.1620564199,-0.5567618517,-24.0252335173
2790,-0.3872611181,0.7138182775,-0.1695007335,-0.5567618517,-24.0882554719
2791,-0.3804942873,0.6464353486,-0.1762675644,-0.5567618517,-24.0911093886
2792,-0.3742907761,0.6851062711,-0.1615324556,-0.5358232317,-23.0043077527
2793,-0.3677815043,0.6230487817,-0.1680417274,-0.5358232317,-23.0346601348
2794,-0.3618891339,0.5616984311,-0.1739340978,-0.5358232317,-23.0103937611
2795,-0.356605198,0.5013055503,-0.1792180337,-0.5358232317,-22.9348586135
2796,-0.35191885,0.4420980929,-0.1839043818,-0.5358232317,-22.8114189064
2797,-0.3478170854,0.3842818579,-0.1880061463,-0.5358232317,-22.6434330633
2798,-0.343205262,0.5456530766,-0.1497494089,-0.4929546709,-20.4314714621
2799,-0.3380186605,0.496593684,-0.1549360104,-0.4929546709,-20.4595377279
2800,-0.3333215411,0.447769396,-0.1596331298,-0.4929546709,-20.4410068295
2801,-0.3291103755,0.3993918206,-0.1638442954,-0.4929546709,-20.3783476661
2802,-0.3253796085,0.3516563546,-0.1675750624,-0.4929546709,-20.2740697262
2803,-0.3216803331,0.4156250074,-0.1493711883,-0.4710515214,-19.0933688422
2804,-0.3177610964,0.3725607178,-0.153290425,-0.4710515214,-19.0546496364
2805,-0.3142710791,0.3297828198,-0.1567804424,-0.4710515214,-18.9758724074
2806,-0.3112064327,0.2874682504,-0.1598450887,-0.4710515214,-18.8591913604
2807,-0.3085616152,0.2457801715,-0.1624899062,-0.4710515214,-18.7067923267
2808,-0.3063295287,0.2048679734,-0.1647219927,-0.4710515214,-18.5208790008
2809,-0.3045016572,0.1648672746,-0.1665498642,-0.4710515214,-18.3036591683
2810,-0.3030682035,0.1259000769,-0.1679833179,-0.4710515214,-18.057332558
2811,-0.3020182246,0.0880749257,-0.1690332968,-0.4710515214,-17.7840789357
2812,-0.3011167504,0.163173028,-0.1477372297,-0.4488539801,-16.4054532531
2813,-0.2996624345,0.1309863934,-0.1491915456,-0.4488539801,-16.229018491
2814,-0.2985271853,0.0993251157,-0.1503267948,-0.4488539801,-16.0259306323
2815,-0.297709711,0.0670323637,-0.1511442691,-0.4488539801,-15.7847505468
2816,-0.2972267653,0.0326855909,-0.1516272148,-0.4488539801,-15.4895773906
2817,-0.2964192272,0.1097486618,-0.1072121609,-0.4036313881,215.6266125694
2818,-0.2943813536,0.1870776747,-0.1092500345,-0.4036313881,-12.7957801811
2819,-0.2927233048,0.1480926557,-0.1109080833,-0.4036313881,-12.5717348734
2820,-0.291465312,0.1073336784,-0.1121660761,-0.4036313881,-12.2899443883
2821,-0.2906221818,0.0653292158,-0.1130092063,-0.4036313881,-11.9542127867
2822,-0.2902036156,0.022574815,-0.1134277725,-0.4036313881,-11.5685254005
2823,-0.2899837919,0.094951351,-0.0906508082,-0.3806346001,-10.0145943226
2824,-0.2892678252,0.0524174343,-0.0913667749,-0.3806346001,-9.6608518253
2825,-0.2889788759,0.0096488933,-0.0916557242,-0.3806346001,-9.2620613478
2826,-0.2891167848,-0.0329049626,-0.0915178153,-0.3806346001,-8.8227319106
2827,-0.2896771289,-0.0748365895,-0.0909574712,-0.3806346001,-8.3473812314
2828,-0.2906516397,-0.1157801648,-0.0899829604,-0.3806346001,-7.8404944013
2829,-0.2920286173,-0.1554110051,-0.0886059828,-0.3806346001,-7.3064882446
2830,-0.2937933375,-0.1934447349,-0.0868412626,-0.3806346001,-6.7496789353
2831,-0.2959284483,-0.2296360424,-0.0847061518,-0.3806346001,-6.1742547796
2832,-0.298181209,-0.1471633105,-0.0592187189,-0.3573999279,-4.4502387999
2833,-0.2998275429,-0.1787052322,-0.0575723849,-0.3573999279,-3.9701861892
2834,-0.3017807194,-0.2086543962,-0.0556192084,-0.3573999279,-3.4753769032
2835,-0.3040236569,-0.2368064121,-0.0533762709,-0.3573999279,-2.9695629946
2836,-0.3065374232,-0.2629916683,-0.0508625047,-0.3573999279,-2.456333812
2837,-0.3087125653,-0.1691374582,-0.025229327,-0.3339418923,-0.8315581283
2838,-0.3105246939,-0.1908743252,-0.0234171984,-0.3339418923,-0.4329765986
2839,-0.3125458586,-0.2110718258,-0.0213960337,-0.3339418923,-0.0288851257
2840,-0.3147598336,-0.2295833555,-0.0191820587,-0.3339418923,0.3776276741
2841,-0.3171490954,-0.2462926294,-0.0167927969,-0.3339418923,0.7836465941
2842,-0.3195764188,-0.1424148352,0.0093012649,-0.3102751539,2.3542748324
2843,-0.3202305108,-0.034760002,0.0338160071,-0.2864145037,3.7292007258
2844,-0.3206402234,-0.0459824648,0.0342257197,-0.2864145037,3.8823966153
2845,-0.3211591645,-0.0566296725,0.0347446608,-0.2864145037,4.0407628002
2846,-0.3217805216,-0.0665134549,0.0353660179,-0.2864145037,4.2017363371
2847,-0.3224957648,-0.07547532,0.0360812612,-0.2864145037,4.3628793146
2848,-0.3223284648,0.0376043742,0.0599536111,-0.2623748537,5.6193173678
2849,-0.3219904535,0.0307518052,0.0596155998,-0.2623748537,5.6540419291
2850,-0.3217183459,0.0244011227,0.0593434922,-0.2623748537,5.6903379881
2851,-0.3215062552,0.0187059026,0.0591314015,-0.2623748537,5.7260811242
2852,-0.3208608638,0.1354171204,0.0826896358,-0.238171228,6.9147923757
2853,-0.319527706,0.1316105966,0.081356478,-0.238171228,6.8195418398
2854,-0.3182317612,0.1279843784,0.0800605332,-0.238171228,6.7262095373
2855,-0.3169703495,0.1246938246,0.0787991215,-0.238171228,6.6329739075
2856,-0.3157393833,0.1218679516,0.0775681553,-0.238171228,6.5381360213
2857,-0.3145336221,0.1196111313,0.0763623941,-0.238171228,6.4401281066
2858,-0.3133469136,0.1180039998,0.0751756856,-0.238171228,6.3375285729
2859,-0.3121724181,0.1171056994,0.0740011901,-0.238171228,6.2290620229
2860,-0.3110028167,0.1169552474,0.0728315887,-0.238171228,6.1136064096
2861,-0.3089740187,0.2401023891,0.0951552657,-0.213818753,7.1145027074
2862,-0.306565426,0.241473478,0.092746673,-0.213818753,6.859932554
2863,-0.3041431361,0.2428549639,0.0903243831,-0.213818753,6.603888706
2864,-0.3017066074,0.244323746,0.0878878544,-0.213818753,6.3455480174
2865,-0.2982697533,0.4925861049,0.1335415366,-0.1647282167,8.4282927179
2866,-0.2933301998,0.4948542274,0.128601983,-0.1647282167,7.9116561501
2867,-0.2883756258,0.4957645743,0.1236474091,-0.1647282167,7.407095302
2868,-0.2834183664,0.4955396529,0.1186901497,-0.1647282167,6.9136185907
2869,-0.2784686582,0.4943789805,0.1137404415,-0.1647282167,6.4302545077
2870,-0.273534867,0.4924595131,0.1088066502,-0.1647282167,5.9560700646
2871,-0.2686237093,0.4899364708,0.1038954925,-0.1647282167,5.4901847299
2872,-0.2637404656,0.4869441281,0.0990122489,-0.1647282167,5.0317838
2873,-0.2588891837,0.4835968933,0.094160967,-0.1647282167,4.5801279713
2874,-0.2539489552,0.6039066284,0.1139281198,-0.1400208355,5.3537459805
2875,-0.2473046051,0.7252658934,0.1320786593,-0.1152259457,5.9552073912
2876,-0.2400730792,0.721167791,0.1248471335,-0.1152259457,5.2730358482
2877,-0.2328914248,0.7154906613,0.117665479,-0.1152259457,4.6116417198
2878,-0.2257741066,0.7084719056,0.1105481609,-0.1152259457,3.9700974799
2879,-0.2187333464,0.7003252195,0.1035074006,-0.1152259457,3.3474883244
2880,-0.2117793559,0.6912412628,0.1214203124,-0.0903590435,253.8986410778
2881,-0.203670456,0.8065867365,0.1133114125,-0.0903590435,3.265274478
2882,-0.1956625287,0.7958508592,0.1053034852,-0.0903590435,2.5718405378
2883,-0.187768911,0.7838844057,0.0974098675,-0.0903590435,1.9021433105
2884,-0.1800007373,0.770896755,0.0896416938,-0.0903590435,1.2552024533
2885,-0.1723671784,0.7570737626,0.0820081349,-0.0903590435,0.6300764873
2886,-0.1648756711,0.7425788133,0.0745166276,-0.0903590435,0.0258752455
2887,-0.1575321365,0.7275539272,0.067173093,-0.0903590435,-0.5582293534
2888,-0.1503411871,0.7121211266,0.0599821436,-0.0903590435,-1.1229962998
2889,-0.1433063189,0.6963837007,0.0529472754,-0.0903590435,-1.6691088666
